1.3331	3.1355
1.5096	3.0966
2.2806	3.9450
2.4293	4.1453
4.8535	6.7023
5.0262	6.6800
6.8319	9.3092
7.8957	9.9641
8.4883	10.0610
9.0407	10.5589
11.5040	13.1507
13.3666	15.0360
13.8205	16.4324
14.2731	18.5512
14.6104	19.4364
14.7963	19.7063
15.1447	20.1767
15.2101	20.3916
15.2899	20.4505
15.4187	20.4150
15.4572	20.5911
15.7064	20.6905
16.4099	20.8878
17.8416	21.5517
21.6455	23.1556
22.2872	23.9184
23.0036	24.6552
23.2531	24.8309
23.8259	25.8117
23.9620	26.0547
24.1571	26.1899
25.3740	27.0628
25.8471	27.4619
26.2728	28.1989
27.5246	30.8407
27.5500	30.7682
28.4289	32.8323
28.7083	33.1949
29.2766	33.7445
29.5008	33.9827
29.7202	34.1442
29.7817	33.9434
30.0494	34.0204
30.2677	34.1661
32.3836	34.6738
33.1187	35.0612
34.1317	36.4737
34.5077	36.7534
34.9206	36.7737
35.4608	36.9653
37.5995	40.8055
37.6805	40.9286
38.1634	41.3048
38.3575	41.3215
38.5683	41.3175
39.8759	42.0440
40.3201	43.1097
40.4168	43.4536
40.5063	43.5220
40.5187	43.4992
41.2719	43.6937
42.7179	44.6509
42.8179	45.1294
43.5348	46.0861
44.0119	46.6020
44.0706	46.6501
44.5046	47.1925
44.9092	47.9076
45.0672	47.9774
45.9112	48.2354
48.0347	49.6649
48.2652	49.9662
50.0889	51.9230
50.5402	52.2794
50.9525	52.6779
51.6075	53.4691
51.7250	53.6498
53.2630	54.8918
53.4138	55.2553
53.8664	55.8595
54.1804	55.9445
54.9937	56.6005
55.1377	56.9290
55.6348	57.2158
59.3160	61.1731
59.3889	61.0969
60.5504	62.5339
61.0924	62.6020
61.9534	63.8931
62.6337	64.1813
62.8851	64.4403
63.1605	64.9409
63.1933	64.9205
63.8397	65.5880
63.9495	65.6434
64.3086	66.3809
64.3308	66.3196
64.6281	66.5378
65.7680	67.3679
66.0891	67.9313
66.0932	68.0866
66.3143	68.9153
66.8354	69.4347
67.8072	69.7787
68.8220	70.7156
68.9096	70.9815
69.1455	70.8993
71.0969	73.7296
71.1036	73.7492
72.3111	75.2705
72.4866	75.4854
72.8575	75.6803
73.0783	75.7630
73.8602	76.3487
74.2156	76.7953
74.4099	76.6848
75.4486	77.0941
77.7946	79.3038
78.2343	80.1506
78.4189	80.1793
79.0210	80.8753
79.1375	81.2963
80.6050	82.5732
80.8849	83.5497
80.9316	83.9497
80.9723	83.8398
81.2884	84.5671
81.3080	84.3674
81.5421	84.7517
82.1006	85.8127
82.1508	85.8034
82.6972	86.3652
82.7621	86.3729
82.9462	86.5447
83.9803	86.4514
85.3534	88.1873
85.3579	88.2274
86.0017	88.5940
86.2368	88.7642
87.8064	89.7258
88.0228	90.0980
88.2475	89.9527
89.7105	91.6483
89.8953	92.1130
90.1121	92.9845
90.3093	93.1894
91.3460	93.8903
91.8205	94.4054
92.4263	95.0028
92.4343	94.9146
93.2682	95.3782
93.7765	96.2843
94.1617	96.7977
94.1745	96.9077
94.2768	96.8986
94.8015	97.2175
95.9583	97.6517
99.0732	101.2792
100.0293	101.8523
100.4708	102.5392
101.8715	104.0217
102.1886	104.3487
103.1046	105.3845
103.1548	105.6345
103.2520	105.8139
103.5673	106.1429
104.2261	107.2124
104.2699	107.1440
104.5247	107.5626
105.2117	108.1952
105.2476	108.1892
105.6455	108.1204
105.6830	108.2154
106.8464	108.6403
107.1495	109.0334
109.3647	110.9809
110.2876	112.5037
110.8368	113.3871
112.3399	113.8854
114.3441	116.0679
114.7538	116.3192
115.0839	116.8372
116.4878	118.5430
116.8233	119.0238
117.0818	119.0625
