0.7773	2.4654
1.3600	3.1247
1.6758	3.4858
1.7749	3.6751
3.3114	5.2930
3.9471	5.9452
4.0310	6.7710
4.5312	7.7727
4.7418	7.9235
5.3852	8.0078
6.6437	8.5780
6.9379	8.6943
7.7327	9.2020
8.4546	10.0543
10.4429	12.1617
10.7502	12.3654
11.1423	12.9623
11.2296	13.1561
11.5727	13.4970
12.5317	14.3474
14.1264	15.8831
15.8337	17.7412
15.8347	17.7077
17.0184	18.6757
17.6769	19.3469
18.5462	20.6246
18.6204	20.5563
19.1992	21.3279
19.2839	21.3363
21.4740	24.9888
21.8326	26.1824
21.9636	26.4757
22.2689	26.9360
22.6447	27.2382
23.3648	27.5739
24.5227	28.3754
24.6602	28.4807
24.7038	28.6414
25.3529	28.9113
26.0742	29.5828
26.2242	29.6848
26.4768	29.8527
27.5682	30.0978
28.7030	31.0663
28.8479	31.1357
29.2182	31.4629
29.2250	31.4060
29.5242	31.4055
31.2677	32.9089
31.6878	33.4755
32.0978	34.3374
32.5978	34.6626
34.2304	35.7071
35.1256	36.5355
36.2471	37.7682
38.7724	40.5112
40.4605	42.4169
41.9110	43.6103
41.9940	44.1710
42.1862	44.2714
43.4045	44.9228
43.6748	45.1223
45.4255	47.4791
45.8801	48.0422
46.3025	48.1433
47.6449	50.0042
47.8479	49.9723
48.5650	50.6945
48.7849	50.9338
48.9551	51.1074
50.6809	52.5325
51.5326	53.1853
52.1152	54.0512
53.1539	54.6164
54.2672	56.1643
55.1861	57.2513
55.3946	58.1895
55.5458	58.6230
55.7042	58.7911
55.8058	59.1030
56.9626	59.5095
57.3906	59.5664
59.3421	61.1933
59.9692	61.4962
60.3879	61.8847
60.8098	62.6739
60.8155	62.8300
60.8819	62.8701
63.3310	65.1722
63.3936	65.1927
63.9718	65.5267
64.5361	66.0571
64.8693	66.5361
65.0629	68.0270
65.1352	68.1312
66.5044	70.0298
66.7587	70.1121
66.9417	70.3709
67.2453	70.6498
67.7561	70.9986
69.6714	71.4396
70.3004	71.9026
70.3657	72.1600
70.5719	72.1115
70.9024	72.6057
71.1949	72.8277
71.5858	73.1428
73.3074	75.2609
73.7647	75.5447
73.9855	76.1088
74.0603	76.2645
74.1868	76.4978
74.4544	76.4520
76.0919	77.5253
76.6522	78.4298
76.6784	78.4310
77.7644	79.4209
79.2039	80.9797
79.3345	81.5401
79.4034	81.5493
79.4270	81.7210
81.1941	83.3097
81.5331	83.3324
81.8889	84.0500
82.2940	84.4739
83.9998	85.5919
86.4295	88.0522
87.3600	89.8380
87.5474	90.3055
87.9626	90.8170
88.9673	91.7515
89.0078	91.6640
89.5972	91.9633
90.0314	91.9763
92.5772	94.4760
92.8742	94.9615
93.0620	95.2229
95.1525	96.6266
95.5909	97.1885
97.0993	98.7647
97.6324	99.5156
99.3400	101.0971
99.5127	101.4450
99.7032	101.7955
101.0400	102.7768
101.5151	103.2714
101.5288	103.4334
101.9687	103.7882
102.4076	104.3425
102.4398	104.3005
102.8434	104.6056
103.1934	105.3845
103.4040	105.7668
103.8537	106.0702
106.0162	107.8070
