0.0252	0.1623
0.3539	0.4357
0.6062	0.6682
0.6577	0.7351
0.7773	1.0764
0.8816	1.2444
1.0660	1.2771
1.3377	1.7076
1.3550	1.6175
1.3600	1.8972
1.6758	2.2528
1.7749	2.4575
2.0261	2.6221
2.0265	2.4492
2.1295	2.5134
2.3530	2.7388
2.3984	2.7003
2.9064	3.0561
3.3114	3.9214
3.3169	3.7318
3.3214	3.8305
3.4577	3.9355
3.9471	4.6041
4.0310	5.4855
4.0736	5.1151
4.1695	4.5178
4.1747	5.3216
4.2185	4.8653
4.3192	4.8802
4.4389	5.6972
4.4853	6.1692
4.5312	6.3588
4.5744	5.9799
4.6820	6.1703
4.7418	6.4709
4.7456	6.0406
5.0633	6.5264
5.2055	6.0045
5.3852	6.6628
5.4211	6.6039
6.2776	6.9374
6.6212	7.1676
6.6437	7.3022
6.7145	6.9179
6.9379	7.4615
7.1551	7.5143
7.6368	7.7622
7.7327	7.9475
8.0425	8.1796
8.2365	8.3518
8.2997	8.5015
8.4546	8.6780
8.8289	8.9794
9.1562	9.2826
9.2792	9.3903
9.4347	9.6609
9.4408	9.5863
9.4894	9.6362
9.7685	9.8831
9.8621	10.3328
9.8953	10.2050
10.0344	10.3776
10.2467	10.3810
10.4429	10.8037
10.5250	10.7012
10.6260	10.8646
10.7502	11.0190
11.0136	11.1101
11.1423	11.6187
11.2296	11.9321
11.3473	11.7633
11.3525	12.0347
11.3603	11.7202
11.5727	12.0884
12.2870	12.4462
12.4443	12.8542
12.5317	13.0022
12.5644	12.9267
12.6863	12.9184
13.3894	13.5765
13.6467	13.7655
13.7823	13.9009
14.1264	14.4805
14.1726	14.3517
14.2987	14.4631
14.8313	15.0007
14.9820	15.2690
15.0895	15.4014
15.1443	15.3255
15.2831	15.4630
15.8337	16.2979
15.8347	16.2999
16.1023	16.3093
16.4026	16.5867
16.7825	16.9367
17.0184	17.2184
17.3079	17.4127
17.4357	17.6117
17.5798	17.8650
17.6769	18.1461
17.6870	18.0734
18.0437	18.1828
18.1912	18.3830
18.2302	18.6333
18.3530	18.5833
18.4690	18.6951
18.5462	19.1697
18.6204	19.2586
18.7556	19.0142
18.9264	19.3335
19.0921	19.4309
19.1992	20.0261
