0.7307	2.4092
2.0320	3.5503
3.0314	4.5675
3.9825	5.8926
4.1849	6.0574
4.6547	6.1856
5.3611	6.8907
6.1453	8.2334
6.1705	8.2493
6.6653	8.7248
7.6781	9.4035
8.7822	10.5982
8.9155	10.8096
9.2532	11.0965
9.4280	11.6184
9.5099	11.7826
9.6707	12.0763
9.6916	12.1175
9.9528	12.1752
10.2904	12.3969
10.9990	13.1824
11.3289	13.6785
12.5028	14.5033
12.7912	15.2775
12.8731	15.6122
13.1298	15.6432
14.6582	17.0408
14.9848	17.6030
15.2339	17.8217
15.4868	18.2212
15.6203	18.3237
16.2258	19.3053
16.3196	19.3855
16.5066	19.8048
16.6125	19.7350
17.5883	20.5352
17.7959	20.6294
17.9174	20.6605
18.2475	20.7667
19.1353	21.4323
22.0657	23.4760
24.6302	26.4445
25.6207	27.8373
25.6730	27.7850
27.1484	28.6281
27.6393	29.2573
28.0851	29.8297
28.3106	30.0415
28.7763	30.4464
28.9488	30.7423
29.1624	31.1437
29.6904	31.1024
30.3688	32.6722
31.3384	34.1034
31.4622	34.0878
32.0325	34.5443
34.0243	35.5619
35.1110	36.6936
35.4396	37.0820
36.1322	38.3192
38.2907	39.8423
40.2310	41.8383
41.0246	42.9750
41.4629	43.0438
42.0555	44.0340
47.1854	48.5864
47.8113	49.9951
47.9771	50.3109
48.4476	50.4388
49.8861	52.3618
49.8950	52.1470
50.7123	52.6461
50.8263	52.5725
51.5081	53.9942
51.8400	54.1513
52.1944	54.2997
52.8257	54.5924
53.6027	55.1744
54.0928	55.7498
54.6962	56.7686
55.6904	57.1330
56.1061	57.7622
56.5738	58.8393
56.6039	58.8342
57.2032	59.5146
57.3156	59.6650
57.6748	59.8490
59.4944	61.0883
60.1599	61.8576
61.6474	63.5181
62.1121	64.4162
62.2576	65.0048
62.2586	64.9670
62.2635	65.1912
63.7784	66.1054
64.3240	67.5735
64.5234	68.1390
64.6011	68.2573
64.8911	69.1884
65.2869	70.2247
65.8503	70.8107
66.5777	71.3427
67.2211	71.8455
67.4394	71.9881
67.6150	72.1194
68.2008	72.5819
69.7407	73.3830
70.0148	73.3947
71.8165	74.4366
72.0019	74.5304
72.6812	75.0292
72.8233	75.1171
73.5851	75.8518
73.9122	75.9189
75.2671	76.6726
75.6954	77.2773
75.9188	77.5001
77.2417	78.9396
78.7185	80.5504
79.0257	80.8583
79.3671	81.3513
79.6138	81.4656
81.3124	83.0538
81.3976	83.0468
82.7219	84.3534
83.4339	84.9790
84.2449	86.8406
84.7072	87.8228
84.8525	88.0644
84.9302	88.1047
85.2480	88.1744
85.5097	88.3046
85.8758	88.8134
87.6151	90.0364
88.2105	90.3812
88.6118	90.4341
89.1323	90.6643
89.7095	91.2029
90.0922	91.7478
91.1462	92.7294
91.3214	92.8104
91.9959	93.7912
92.1456	94.1388
92.3769	94.2908
92.4397	94.3299
93.9343	95.6530
94.0934	96.0618
94.5079	96.3802
95.7653	97.4496
96.0256	98.6509
96.3944	99.4910
