0.1481	0.4202
0.2460	0.3990
0.3969	0.6760
0.4373	0.7582
0.7307	0.9444
1.0340	1.1650
1.2193	1.5970
1.2498	1.7395
1.3784	1.9338
1.4478	1.8738
1.4981	1.8505
2.0320	2.2320
3.0235	3.1775
3.0314	3.3045
3.3754	3.4748
3.5370	3.9498
3.6210	4.1159
3.6793	4.0167
3.8758	4.2530
3.9825	4.5279
4.1849	4.7268
4.3745	4.8710
4.3994	4.5957
4.6547	4.9748
5.3611	5.5611
5.9706	6.2587
6.1367	6.5149
6.1446	6.7704
6.1453	6.9495
6.1705	6.9747
6.6653	7.4126
6.7284	7.4284
6.8081	7.2381
7.2075	7.5218
7.2735	7.7060
7.4127	7.6652
7.5128	7.7831
7.5246	7.7596
7.6781	7.9465
8.0030	8.0877
8.0327	8.4412
8.0772	8.7409
8.1702	8.7594
8.1768	8.4386
8.2968	8.9036
8.5947	8.9834
8.7822	9.2453
8.9155	9.3545
9.2532	9.7738
9.2816	9.4109
9.4280	10.2136
9.5099	10.4630
9.6707	10.6773
9.6916	10.6931
9.9528	10.8200
9.9706	10.3711
10.0024	10.4234
10.2904	10.9327
10.8063	10.9671
10.9055	11.0454
10.9990	11.7378
11.0482	11.2169
11.1044	11.8959
11.2723	12.0265
11.3066	12.0032
11.3289	12.2515
11.4352	12.1020
11.4667	11.9016
11.6496	12.2005
11.9505	12.1646
12.2132	12.3307
12.3276	12.3899
12.4022	12.4945
12.5020	12.8645
12.5028	13.1377
12.7208	13.6809
12.7912	14.0253
12.8585	13.3246
12.8731	14.1664
12.9770	13.9801
13.1298	14.3510
13.2164	14.1769
13.5725	14.2327
13.7681	14.3055
13.8164	14.5575
13.9467	14.7652
14.3687	14.7283
14.4970	14.9628
14.6582	15.7257
14.6695	14.9821
14.7870	15.5551
14.8952	15.7672
14.9848	16.1705
15.0802	15.6695
15.2339	16.4469
15.3692	16.0430
15.4868	16.8419
15.5185	16.2507
15.6203	17.0037
16.2258	17.9318
16.3196	18.1485
16.3259	17.8015
16.3264	17.6175
16.4604	17.9731
16.4695	17.2050
16.4865	18.3321
16.5066	18.3807
16.6125	18.4548
17.4723	18.7992
17.5883	19.1157
17.6956	18.2479
17.7959	19.2638
17.9174	19.3365
18.0210	18.7489
18.2475	19.4989
18.6465	19.6099
18.8558	19.8830
18.9520	19.4583
19.1353	20.0858
19.5554	19.9005
19.5845	20.0517
19.6319	20.2420
19.8006	20.0399
20.0037	20.1900
20.1836	20.3572
20.3388	20.5205
20.6480	20.7996
20.7620	20.8521
21.0501	21.1187
21.6235	21.7518
21.7234	21.8479
22.0657	22.2657
22.2872	22.4481
22.6710	22.9752
22.6792	22.9142
23.1063	23.2073
23.3609	23.5077
23.9343	23.9854
24.6302	24.9839
24.6890	24.8705
24.8828	25.1164
24.9094	25.0748
25.0675	25.2343
25.5081	25.9559
25.5454	25.8803
25.6207	26.4054
25.6352	26.2607
25.6730	26.4197
25.7138	26.2538
25.7314	26.1234
27.1484	27.3484
27.5304	27.5991
27.6393	27.8393
27.8774	27.9823
28.0851	28.3706
28.2143	28.3548
28.3106	28.5946
28.5013	28.8669
28.6431	28.8616
28.6971	28.9053
28.7763	29.2194
28.9488	29.5187
29.1213	29.4944
29.1624	29.6851
29.3269	29.6515
29.6904	29.8904
30.0489	30.1795
30.2335	30.3230
30.2463	30.6184
30.3426	30.9217
30.3589	30.7182
30.3688	31.3800
30.4202	31.2512
